title,price,location,bedrooms,bathrooms,sqft,url,post_id,posted_date,updated_date,address,latitude,longitude,housing_type,laundry,parking,description,attributes,image_count
"Contact us Today, Newly Renovated, Covered Parking","$3,782",,2,,1050,https://sfbay.craigslist.org/pen/apa/d/san-mateo-contact-us-today-newly/7925871217.html,7925871217,2026-04-05T18:32:52-0700,,2727 Edison Street,37.541793,-122.304108,apartment,,detached garage,"2727 Edison, managed by Sack Properties 2727 Edison Street San Mateo, CA 94403 show contact info VIEW OUR WEBSITE: https://www.liveat2727edison.net/?utm_knock=cl 2727 Edison is located on a quiet street in a lovely residential neighborhood, yet anything you could want is nearby. Live in the heart of San Mateo - at Hillsdale Square. Call us today! 2727 Edison, managed by Sack Properties 2727 Edison Street San Mateo, CA 94403 show contact info Our apartment homes at 2727 Edison have been thoughtfully redesigned with new kitchen cabinetry, granite countertops, stainless steel appliances, modern flooring, and ample storage. Call or visit us today! This two-bedroom, two-bathroom (1050 Sqft.) apartment features a fully equipped kitchen, living and dining areas, a coat/linen closet, and a deck! All homes come with a washer and dryer! We offer private underground garage parking, a newly renovated fitness center, a resident lounge, and a pool. Check it out here --> https://my.matterport.com/show/?m=Vb9rgxATHoq VIEW OUR WEBSITE: https://www.liveat2727edison.net 2727 Edison, managed by Sack Properties 2727 Edison Street San Mateo, CA 94403 show contact info VIEW OUR WEBSITE: https://www.liveat2727edison.net Community Features * Renters Insurance is Required * Our prices can change daily, price listed is based on today's availability. Call for details. * Professionally Managed * Minutes from Restaurants, Shopping, and Much More * Sun Deck * After-Hours Emergency Maintenance * Easy Freeway Access * Garage Parking * Swimming Pool * Non-Smoking Community Apartment Features * Granite Countertops * Private Patio or Private Balcony (on select apartments) * Pre-wired for internet and cable * Electric Stove * Wood-Like Floors * Refrigerator * Gas Stove * Extra Storage * Quartz Countertops * Stainless Steel Appliances * Vertical Blinds * Microwave * Private Balcony * Private Patio * Full sized Washer and Dryer in unit * Kitchen Island * Refrigerator, Microwave, Dishwasher & Gas Stove * ",2BR / 2Ba | 1050ft2 | available now | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | w/d in unit | detached garage | no smoking,25
"Contact us Today, Newly Renovated, Covered Parking","$3,782",,2,,1050,https://sfbay.craigslist.org/pen/apa/d/san-mateo-contact-us-today-newly/7925871193.html,7925871193,2026-04-05T18:32:37-0700,,2727 Edison Street,37.541793,-122.304108,apartment,,detached garage,"Lease today at 2727 Edison. What a terrific location in San Mateo! Hillsdale Square puts you right in the heart of things on the Peninsula. Stop by today! 2727 Edison, managed by Sack Properties 2727 Edison Street San Mateo, CA 94403 show contact info Our apartment homes at 2727 Edison have been thoughtfully redesigned with new kitchen cabinetry, granite countertops, stainless steel appliances, modern flooring, and ample storage. Call or visit us today! This two-bedroom, two-bathroom (1050 Sqft.) apartment features a fully equipped kitchen, living and dining areas, a coat/linen closet, and a deck! All homes come with a washer and dryer! We offer private underground garage parking, a newly renovated fitness center, a resident lounge, and a pool. Check it out here --> https://my.matterport.com/show/?m=Vb9rgxATHoq VIEW OUR WEBSITE: https://www.liveat2727edison.net 2727 Edison, managed by Sack Properties 2727 Edison Street San Mateo, CA 94403 show contact info VIEW OUR WEBSITE: https://www.liveat2727edison.net Community Features * Renters Insurance is Required * Our prices can change daily, price listed is based on today's availability. Call for details. * Professionally Managed * Minutes from Restaurants, Shopping, and Much More * Sun Deck * After-Hours Emergency Maintenance * Easy Freeway Access * Garage Parking * Swimming Pool * Non-Smoking Community 2727 Edison, managed by Sack Properties 2727 Edison Street San Mateo, CA 94403 show contact info VIEW OUR WEBSITE: https://www.liveat2727edison.net/?utm_knock=cl Tuesday 9:30am - 5:00pm Wednesday 9:30am - 5:00pm Thursday 9:30am - 5:00pm Friday 9:30am - 5:00pm Saturday 9:30am - 5:00pm",2BR / 2Ba | 1050ft2 | available now | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | w/d in unit | detached garage | no smoking,25
Metrowalk Townhouse - work loft 2 BR,$2800.00,,2,,1470,https://sfbay.craigslist.org/nby/apa/d/richmond-metrowalk-townhouse-work-loft/7925871538.html,7925871538,2026-04-05T18:35:51-0700,,418 Marina Way,37.937250,-122.355960,house,no laundry on site,,"Metrowalk Townhouse - work loft 2 BR 418 Marina Way, Richmond , CA 94801 2800.00 / Month 2 BEDROOMS | 2 BATHROOMS Interested? Fill out this form : https://renter.turbotenant.com/general-prescreener/T3duZXI6OTcxMTEx?property=2104919&source=cl Have questions? Contact the Landlord : https://rental.turbotenant.com/p/418-marina-way-richmond-ca/2104919?source=craigslist Property Description: Welcome to your new home at Metrowalk in Richmond, CA! This charming 2-bed, 2-bath townhouse features a Loft with a quiet, cozy Bedroom on the top level. The open loft overlooks the living and entertainment space below on the 2nd level, which includes the kitchen, 2nd junior bedroom, 2nd bath, and a Laundry closet with a hookup. 
On the ground floor, a multi-purpose space fit for work-study, office, game/music room, or a creative dream space.
Entry is convenient with the 2-car tandem parking garage. 
No pets allowed. Rent for this beautiful property is $2800 per month. Don't miss out on this fantastic opportunity! Contact us now to schedule a viewing. Property Type : Townhouse Pets : No Pets Allowed Smoking : NO Lease Term : 2800.00 / Month 5600.00 Deposit Lease Length: One Year Available: 04/11/2026 Occupancy Limit: 3 People Utilities Included : Appliances : Microwave Range Oven Refrigerator Dishwasher Amenities : Near Parks Vaulted Ceiling Cable Ready Heating & Cooling : Forced Air None Interested? Fill out this form : https://renter.turbotenant.com/general-prescreener/T3duZXI6OTcxMTEx?property=2104919&source=cl Have questions? Contact the Landlord : https://rental.turbotenant.com/p/418-marina-way-richmond-ca/2104919?source=craigslist",2BR / 2Ba | 1470ft2 | available apr 11 | rent period: | monthly | house | no laundry on site,4
"2 Bedroom, 2 Bath in Quiet Lower Seabright","$3,500",,2,,,https://sfbay.craigslist.org/scz/apa/d/santa-cruz-bedroom-bath-in-quiet-lower/7925870844.html,7925870844,2026-04-05T18:29:17-0700,2026-04-05T18:32:15-0700,303 Cayuga Street near Idaho,36.969796,-122.010534,townhouse,laundry in bldg,attached garage,"This is a 2-bedroom, 2-bath downstairs unit (separate entrance). Includes a shared 1-car garage with washer drier. Newly refinished hardwood floors, fresh paint, new appliances. Short walk to the beach and to the lower Seabright restaurants. Plenty of on street parking too.",2BR / 2Ba | rent period: | monthly | townhouse | laundry in bldg | attached garage | no smoking,4
"Dry Cleaning Valet Services, Car Wash Area, Private Garages","$3,324",,1,,717,https://sfbay.craigslist.org/sby/apa/d/santa-clara-dry-cleaning-valet-services/7925871080.html,7925871080,2026-04-05T18:31:27-0700,,4500 Carlyle Street,37.402740,-121.952562,apartment,,carport,"Carlyle 4500 Carlyle Street, Santa Clara, CA, 95054 Call Now - show contact info x 187 OR Text 187 to show contact info to text with us. Interested in more information? Visit link below: https://amc.touraptnow.com/8qqmwe The Carlyle Apartments in Santa Clara, CA 1 bedroom | 1 bath | 717 square feet Features ✓  Spacious Floor Plans ✓  Private Garages Community Features ✓  Garden Areas ✓  Business Center ✓  Clubhouse ✓  Car Wash Area ✓  Resort-Style Pool & Spa ✓  Fitness Center ✓  EV Charging Stations ✓  Dry Cleaning Valet Services ✓  Parcel Pending ✓  Controlled Access Entry Building Community Info An elegant resort and prestigious community, rich with amenities designed to enhance your pleasure. Features like crystal waterfalls, a sparkling pool, soothing spas, a state-of-the-art fitness center, residences of unparalleled quality, and services of unequaled sophistication, including advanced high speed Internet access. This is not a mere vacation paradise; this is your HOME. Here, you can relax and enjoy a community designed to bring a new dimension of satisfaction and sophistication to your life. Every imaginable detail has been addressed, ensuring all your needs are met with gracious efficiency. A discerning rental community that takes residential living to new heights. Pet Policy Pet Friendly, contact office for details Income Requirements 3 x's monthly rent Office Hours Monday-Sunday: 9:00AM-6:00PM Prices are subject to change, based on availability and qualification of the applicant, additional fees may apply. AMC-CA, Inc. dba Apartment Management Consultants-BRE #01525033 Apartment Management Consultants, Broker License # 01525033 Equal Housing Opportunity Xf3odJCyg",1BR / 1Ba | 717ft2 | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | w/d in unit | carport | wheelchair accessible | air conditioning | EV charging,6
Nice 3 bedroom/2 bathroom house,"$3,500",,3,,1050,https://sfbay.craigslist.org/eby/apa/d/richmond-nice-bedroom-bathroom-house/7924293504.html,7924293504,2026-03-29T09:06:04-0700,2026-04-05T18:39:41-0700,6501 Claremont Avenue near Hazel,37.939624,-122.311081,house,,off-street parking,"Nice 3 bedroom/2 bathroom house located in a quiet neighborhood in the Richmond Hills, also known as Richmond View. Section 8 OK. Interior is newly remodeled and painted. It consists of two levels separated by stairway consisting of 7 steps. Lower level includes the living room, dining area, kitchen, a bedroom and full bathroom. Upper level consists of 2 bedrooms and a full bathroom. Arlington Market is a short walk away.",3BR / 2Ba | 1050ft2 | available now | open house dates: | monday 2026-04-06 | tuesday 2026-04-07 | wednesday 2026-04-08 | application fee details: | Rental history/credit check | rent period: | monthly | house | w/d hookups | off-street parking | no smoking,15
2 BR 1 BA AVAILABLE Open House 2232 Haste,"$2,895",,2,,600,https://sfbay.craigslist.org/eby/apa/d/berkeley-br-ba-available-open-house/7920507353.html,7920507353,2026-03-11T07:27:28-0700,2026-04-05T18:01:55-0700,2232 Haste Street near Ellsworth Street,37.865429,-122.264748,apartment,laundry on site,street parking,"2 Bedrooms 1 Bath Apartment # C Available June 3, 2026 through May 31st, 2027. newly remodeled,  hardwood floor. $2895.00 Deposit: $2895.00. The Landlord pays for water and garbage. OPEN HOUSES     Thursday 5:30 to 6:pm and Saturday and Sunday at 1:pm to 2:pm.  Please Contact me @ show contact info 2232 Haste St  BERKELEY, CA. Newly Remodeled, Close to UC Berkeley Campus south side. Near public transportation, restaurants and shops, Close to gym and new pool This old Queen Anne style apartment complex has been tastefully renovated and is conveniently located. walkable distance to UC Berkeley (5-10 minutes) Available Units. Rent $5695. Deposit: $5695.00. 2232-2234 Haste St Berkeley, CA Large 5 Bed 2 Bath $7495. Deposit: $7495.00. Studio $1750. $1795.00. Water and Garbage included in the rent. 24/7 Maintenance service Underground garage parking is available for $100 a month. Large laundry room located behind the building This unit will have brand new hardwood floor and a remodeled kitchen and bathroom. 2232 Haste St Berkeley, CA 94704 is the most walkable neighborhood in Berkeley with a walk score of 90. These units are located in a quiet building on a quiet street. These are great apartments that are located in a well maintained building . You can email for a short video of the unit or you can see it at our website Domingo property management, Berkeley. Thank you for your interest. All tenants who will be living in the unit need to fill out a rental application, and each one of the tenants must have one of their parents fill out a co- signer application. We also need a copy of the applicant's ID and the co- signers ID. Applications available on OUR WEBSITE, Domingo properties, under FORMS. There is a $40 application fee for each applicant. You can pay through ZELLE or through credit card.",2BR / 1Ba | 600ft2 | available jun 1 | open house dates: | thursday 2026-04-09 | saturday 2026-04-11 | sunday 2026-04-12 | rent period: | monthly | cats are OK - purrr | apartment | laundry on site | street parking | no smoking,12
Townhouse,"$3,000",,3,,1145,https://sfbay.craigslist.org/sby/apa/d/morgan-hill-townhouse/7925870980.html,7925870980,2026-04-05T18:30:36-0700,,18226 E Hale ave near Del Monte ave,37.138695,-121.667414,apartment,,carport,3 bedroom 1 1/2 bath for rent NO DOG/NO CATS Deposit $3000.00,3BR / 1.5Ba | 1145ft2 | available may 1 | rent period: | monthly | apartment | w/d hookups | carport | no smoking | air conditioning,0
4 BR 2 BA  OPEN HOUSE 2232 HASTE ST,"$5,595",,4,,1040,https://sfbay.craigslist.org/eby/apa/d/berkeley-br-ba-open-house-2232-haste-st/7925489338.html,7925489338,2026-04-03T16:00:31-0700,2026-04-05T18:00:18-0700,2232 Haste Street near Ellsworth Street,37.865429,-122.264748,apartment,laundry on site,off-street parking,"Nice 4 Bed 2 Bath Apt #D Available June 1st 20256 12 Months Lease. OPEN HOUSES This Weekend    Thursday @ 5pm to 6pm.   Saturday and Sunday @ 1:pm to 2 pm. Please call or text  contact me at show contact info . 4 Bed, 2 Bath Apt Available Newly Remodeled, Close to UC Berkeley Campus south side. Near public transportation, restaurants and shops This old Queen Anne style apartment complex has been tastefully renovated and is conveniently located. walkable distance to UC Berkeley (5-10 minutes) Rent $5,595. Deposit: $5,595.00. Available Units. 2232-2234 Haste St Berkeley, CA Large 5 Bed 2 Bath $7250. Deposit: $7250.00. Studio  $1750. $1795.00. Water and Garbage included in the rent. 24/7 Maintenance service Underground garage parking is available for $100 a month. Large laundry room located behind the building This unit will have brand new hardwood floor and a remodeled kitchen and bathroom. 2232 Haste St Berkeley, CA 94704 is the most walkable neighborhood in Berkeley with a walk score of 90. These units are located in a quiet building on a quiet street. These are great apartments that are located in a well maintained building . You can email for a short video of the unit or you can see it at our website Domingo property management, Berkeley. Thank you for your interest. All tenants who will be living in the unit need to fill out a rental application, and each one of the tenants must have one of their parents fill out a co- signer application. We also need a copy of the applicant's ID and the co- signers ID. Applications available on OUR WEBSITE, Domingo properties, under FORMS. There is a $40 application fee for each applicant. You can pay through ZELLE or through credit card. SORRY, NO PETS.",4BR / 2Ba | 1040ft2 | available jun 1 | open house dates: | thursday 2026-04-09 | saturday 2026-04-11 | sunday 2026-04-12 | rent period: | monthly | cats are OK - purrr | apartment | laundry on site | off-street parking | no smoking,15
Spring is Here! Settle into a New Home with a Fresh Start. Tour Today!,"$2,799",,1,,748,https://sfbay.craigslist.org/eby/apa/d/dublin-spring-is-here-settle-into-new/7925870847.html,7925870847,2026-04-05T18:29:17-0700,,6500 Cotton Wood Circle near Amador Valley,37.721884,-121.913405,apartment,,carport,"Cotton Wood 6500 Cotton Wood Circle, Dublin, CA, 94568 Use the link below for more details: https://amc.touraptnow.com/ygvued Call Now - show contact info x 122 OR Text 122 to show contact info to text our leasing team. Welcome to Cotton Wood Apartments 1 Bedroom, 1 Bath | Approximately 748 Sq. Ft. Community Info: Nestled in a quiet corner of Dublin, California, near Dougherty, a one or two bedroom apartment at Cotton Wood Apartments is the perfect home base for connecting to everything the Bay Area has to offer. Major employers like Cisco, Ross, and Oracle and highly rated schools like Frederiksen Elementary School, Wells Middle School, and Dublin High School are a quick BART ride or drive away. Retail therapy at Stoneridge Shopping Center or Hacienda Crossings is equally close at hand. And when you’re ready to get away from it all, your apartment’s tranquil setting, complete with resort-style amenities, is the ideal spot for recharging your batteries. Unit Highlights ✧  Full-Size Appliances ✧  Refrigerator ✧  Carpet (select units) ✧  Central Heat/Air Conditioning ✧  Electric Stove ✧  Microwave ✧  Vaulted & High Ceilings (select units) ✧  Expansive Balconies with Storage ✧  Custom Cabinetry ✧  Garbage Disposal ✧  Dishwasher ✧  Full-Size Washer/Dryer Included ✧  Oversized Patios with Storage ✧  Wood Burning Fireplace ✧  Spacious Bedroom Closet with Shelving ✧  Fully Renovated Options Available ✧  Wood-Style Flooring (select units) Community Highlights ✧  24/7 Access to Package Receiving Lockers ✧  Clubhouse ✧  Close to Schools ✧  Resort-Style Heated Pool & Spa/Hot Tub ✧  Close to Park ✧  Park-like Setting ✧  Free Assigned Covered Carport Parking ✧  Online Rental Payments ✧  State of the Art 24-Hour Fitness Center ✧  Guest Parking Available ✧  Close to Dog Park ✧  Fire Pit with Outdoor Furniture ✧  Gas BBQ Grills ✧  Pond & Waterfalls ✧  Onsite Management ✧  Rentable Storage Units Available Office Hours Monday-Sunday: 8:30AM-5:30PM Pet Policy Small Dogs & Cats Welcome",1BR / 1Ba | 748ft2 | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | w/d in unit | carport | air conditioning,7
TMLP 12-mo. | Luxury high-rise with top tear amenities and handcrafted apartment,"$3,346",,1,,565,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-tmlp-12-mo-luxury-high/7925870829.html,7925870829,2026-04-05T18:29:07-0700,,33 8th Street near Market,37.778400,-122.414342,apartment,laundry on site,detached garage,"Beds: 1 Baths: 1 Square Feet: 565 Want more info on this unit? See the link (below): https://greystar.leasehomenow.com/jk3lwi 33 8Th At Trinity Modern and Timeless Apartment Residences Call Now - show contact info x 111 OR Text 111 to show contact info to text our team directly. Total Monthly Leasing Price (TMLP) $3,346.50 (12-month lease) Community Info The Trinity Collection is made of four towers designed by award-winning architect Arquitectonica, offering an extraordinary living experience minutes from the San Francisco performing arts district and Hayes Valley. The Piazza Angelo features art galleries starting from our central courtyard and featuring the city’s tallest statue, a 92-foot conceptual statue dubbed Venus. These luxurious apartments redefine contemporary living. Each apartment features exquisite finishes and fixtures, modern kitchens with quartz countertops, and seamlessly integrated modern toned, soft close cabinetry. Our marble bathrooms are enhanced with large mirrors and contemporary storage closet cabinetry making your apartment feel like a retreat. * This unit is a rental unit subject to the San Francisco Rent Ordinance, which limits evictions without just cause, and which states that any waiver by a tenant of their rights under the Rent Ordinance is void as contrary to public policy. * Pursuant to the San Francisco Fair Chance Ordinance, we will consider for housing qualified applicants with arrest and conviction records. Residence Features ✩  Microwave ✩  Dishwasher ✩  Dual-Pane Glass ✩  Fire Sprinklers Community Features ✩  Fitness Center ✩  Clubhouse ✩  Top-floor view deck with fireplace ✩  Controlled Access ✩  Laundry Facilities ✩  One-acre piazza (park in the middle of the community) ✩  Elevator ✩  Garage ✩  On-Site Maintenance ✩  High Speed Internet Access Pet Policy Pets are welcome! Maximum of two pets $500 Deposit Breed restrictions apply, please contact leasing office Office Hours Monday-Sunday: 9:00AM-6:00PM Total monthly leasing p",1BR / 1Ba | 565ft2 | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | detached garage | EV charging,13
"Inviting 1 BR-Gorgeous Upgrades, Walk to Golf & Dining",,,1,,658,https://sfbay.craigslist.org/pen/apa/d/daly-city-inviting-br-gorgeous-upgrades/7925870735.html,7925870735,2026-04-05T18:28:16-0700,,15 Poncetta Dr near John Daly Blvd,37.703427,-122.474452,apartment,laundry in bldg,carport,"Beds: 1 Baths: 1 Square Feet: 658 Need more information? Copy this link: https://greystar.leasehomenow.com/e0fe11 Live the dream at Juniper. Call Now - show contact info x 10 OR Text 10 to show contact info to contact our leasing team. Community Info Juniper at Westlake is classic apartment-style living with international flair near The City-an unparalleled location and unmatched style. Experience life without compromise in an iconic neighborhood and dynamic community where suburban charm meets city gleam. For those who live on-the-go, live the dream-and thrive-at Juniper in Daly City. Residence Features ✩  Open Layouts ✩  Spacious Closets* ✩  City View Balconies* ✩  Stainless Steel Appliances* Community Features ✩  Easy Access to BART, I-280, and CA-1 ✩  On-site Maintenance ✩  Close to the Beach, World-Class Golf, and More ✩  Smoke Free ✩  Courtesy Patrol ✩  Steps From Daly City's Historic Westlake Center ✩  Pet Friendly ✩  Controlled Access ✩  Laundry Facilities Pet Policy Pet Friendly Office Hours Monday-Friday: 9:00AM-6:00PM Saturday: 10:00AM-5:00PM Sunday: 1:00PM-5:00PM Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Prices and availability are subject to change. Base rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details. Greystar California, Inc., Broker License #01525765 DMCA Agent: https://www.greystar.com/terms-of-use#Copyright%20Infringement%20Policy , Disclosures and Licenses: https://www.greystar.com/disclosures-and-licenses Equal Housing Opportunity uBh5t2fk",1BR / 1Ba | 658ft2 | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry in bldg | furnished | carport | no smoking | EV charging,7
Pet-Friendly! Bring your pet home today!,"$2,835",,2,,,https://sfbay.craigslist.org/sby/apa/d/santa-clara-pet-friendly-bring-your-pet/7923279813.html,7923279813,2026-03-24T12:05:00-0700,2026-04-05T18:26:58-0700,3555 Warburton Ave,37.348300,-121.984400,apartment,laundry on site,carport,"3555 Warburton Ave, Santa Clara, CA 95051 Our community is in the heart of Santa Clara and is walking distance to grocery stores, coffee shops, restaurants, a mass transit stop and much more. Our well-appointed one-, two- and three-bedroom apartment homes all have private entrances. Select units have hardwood floors and kitchens with upgraded stainless steel appliances. We have professional on-site management and maintenance staff, a fitness center and a playground accentuated by beautiful, well-maintained landscaping. We understand how important your pets are to your family, so we gladly welcome your cats and dogs (inquire about our pet policy as some breed and size restrictions may apply). Lawrence Road also features complimentary after school programs in a well-supervised environment. Stop by and take a tour, and make Lawrence Road Apartments your new home! At Lawrence Road Apartments, our floor plans are designed to accommodate your unique lifestyle. The result is a space that feels like home the moment you walk through the door. Each of our comfortable interiors is outfitted with must-have features that streamline your daily routine, and there’s more right outside your front door with our well-curated community amenities. Lawrence Road Apartments offers a prime location in Santa Clara, California, so you can take advantage of everything the city has to offer. Moments from your location is Sunken Gardens Golf Course, plus some of the area’s top restaurants, shopping, employers, and outdoor recreation. Check out our Neighborhood page to learn more about the area surrounding Santa Clara. Features Include: Fitness Center 2-On-Site Laundry Facilities Covered Parking Barbecue Area Large Playground Call: show contact info For more information, visit us at: https://livegkmanagement.com/i5ehrimb/lawrence-road Pricing and availability are subject to change daily. Photos may not be of the exact advertised unit. Contact us today for the most up to date information.",2BR / 1Ba | available now | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | laundry on site | carport | no smoking | wheelchair accessible,10
"Your next chapter starts here. Discover, enjoy, relax.","$2,239",,1,,670,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-your-next-chapter-starts/7924120307.html,7924120307,2026-03-28T10:10:05-0700,2026-04-05T18:25:44-0700,142 Fig Tree Ln,37.993084,-122.094430,apartment,,carport,"Maris at Martinez 142 Fig Tree Ln Martinez, CA 94553 Monthly Price: $2239 - $3676 *Optional and usage-based charges not included. Contact office to confirm pricing details and included fees. 1 - 2 Bedroom 1 Bath | 670 - 903 sq ft Lease Terms: 3-Month, 4-Month, 5-Month, 6-Month, 7-Month, 8-Month, 9-Month, 10-Month, 11-Month, 12-Month, 13-Month, 14-Month, 15-Month, 16-Month Contact us for more information! show contact info What you'll find in our community! ● 5.45 acres of lush landscaped grounds ● Immediate access to State Route 4 ● Onsite playground ● Relaxing resort-style pool and sundeck ● Resident social lounge ● State-of-the-art fitness center ● Co-working lounge with complimentary Wi-Fi ● Pet friendly (breed restrictions apply) ● Terrace featuring barbecue pavilion and firepit ● Virtual moving concierge - Complimentary address change, set up home services and digital moving announcements Features in this apartment home! ● In-home washer and dryer ● Private balcony or patio More Information: ""Currently fully leased. Accepting inquiries for future available apartment homes.” Nestled in the coveted East Bay Area, Martinez is the ideal spot for home base. Maris at Martinez offers convenient living options just minutes from all the shopping, dining, and recreation options you could ever desire. Infamous locations like the West Wind Solana Drive-In, Mr. Pickles Sandwich Shop, and the California Grand Casino are just a few of the options available to you. Plus, entertainment hotspots like Six Flags Hurricane Harbor and Pixieland Amusement Park are just within reach. Not to mention immediate access to Concord and State Route 4 putting the entire Bay Area in your backyard, where endless opportunities await! Pet Policy: Dogs and cats are welcome at our community. All pet residents must have their health check, shots and be spayed or neutered upon move-in. A signed Animal Addendum is required to be on file at our leasing office. Two (2) max pets allowed. Contact us for m",1BR / 1Ba | 670ft2 | application fee details: | $50 | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | w/d in unit | carport | no smoking | air conditioning,19
5 Bedroom 2 Bath  APT#F Available  For Rent 2232 Haste,"$6,995",,5,,1450,https://sfbay.craigslist.org/eby/apa/d/berkeley-bedroom-bath-aptf-available/7925489030.html,7925489030,2026-04-03T15:58:38-0700,2026-04-05T17:58:57-0700,2232 Haste Street near Ellsworth Street,37.865429,-122.264748,apartment,laundry on site,off-street parking,"Open House   This Weekend  Thursday @ 5pm to 6pm.  Saturday and Sunday @ 1:pm to 2:pm. Please Call Or Text  Me @ show contact info 5 BEDROOMS  2 BATH Apartment #F Available June 1st, 2026.  Year Lease until May 31st, 2027. 4 BLOCKS TO SOUTHSIDE Campus. ON_ SITE_ LAUNDRY. THIS UNIT IS AVAILABLE AND READY TO OCCUPY FROM 1ST WEEK OF JUNE,  NICE NEIGHBORHOOD. THE RENT IS $6,995.00. DEPOSIT: $6,995.00 WATER AND GARBAGE INCLUDED. 2232 HASTE ST   BERKELEY, CA SORRY NO PETS.",5BR / 2Ba | 1450ft2 | available jun 1 | open house dates: | thursday 2026-04-09 | saturday 2026-04-11 | sunday 2026-04-12 | rent period: | monthly | cats are OK - purrr | apartment | laundry on site | off-street parking | no smoking,13
"Gated, Stainless Steel Appliances, Pets Welcome","$4,379",,2,,787,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-gated-stainless-steel/7925870403.html,7925870403,2026-04-05T18:25:20-0700,,1401 Mission Street near 10th and Mission,37.775272,-122.415908,apartment,,attached garage,"This is a 2 Bedroom, 1 Bath, Approximately 787 Sq. Ft. Follow This Link for More Information: https://moreinfo.touraptnow.com/9uvbwn Call Now - show contact info x 158 OR Text 158 to show contact info to contact us. Welcome Home to Olume Community Info: Experience vibrant city living at Olume, ideally situated in San Francisco's lively Mid-Market neighborhood. With amenities like a fully equipped fitness center, panoramic rooftop terraces, pet-friendly spaces, and convenient EV charging stations, Olume enhances your everyday living experience. Enjoy stylish apartments featuring modern finishes, spacious layouts, and stunning city views. Experience the perfect blend of modern luxury and urban convenience-schedule your tour today and make Olume your new home. Features: ‣  Quartz Countertops ‣  Pets Welcome ‣  Douglas Fir Cabinetry ‣  Great Location ‣  Vessel Sinks in Bathroom ‣  Dark Bronze Concrete Flooring ‣  Washer and Dryer ‣  Stainless Steel Appliances ‣  Expansive Windows w/ City Views Community Amenities: ‣  SoMa Life ‣  Fitness Center ‣  Gated ‣  EV Charging ‣  Now Showing ‣  Pet Park ‣  Bicycle Parking ‣  Resident Lounge & Coffee Bar ‣  Roof View Fire Pits, Grills ‣  360 View Rooftop Deck Pet Policy: Allowed. Restrictions: Breed restrictions may apply. Office Hours: Tuesday-Friday: 9:00AM-6:00PM Saturday: 10:00AM-5:00PM Olume 1401 Mission Street, San Francisco, CA, 94103 Equal Housing Opportunity 1qHxsDTFlyzF",2BR / 1Ba | 787ft2 | rent period: | monthly | cats are OK - purrr | apartment | dogs are OK - wooof | w/d in unit | attached garage | no smoking | wheelchair accessible | air conditioning | EV charging,13
